Query_ID,Timestamp,Region,Customer_Type,Category,Query_Text,Resolution_Time_Hours,Escalated
1475,2025-12-08 05:22:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,21,Yes
1476,2025-10-01 06:05:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,53,No
1477,2025-10-04 20:24:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,17,No
1478,2025-09-16 23:50:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,71,No
1479,2025-11-01 12:04:25.227568,Matabeleland South,Commercial,Subscription Renewal,Customer requesting subscription renewal.,34,No
1480,2025-11-16 03:20:25.227568,Matabeleland South,Commercial,Signal Loss,Poor signal reception reported.,46,No
1481,2025-10-17 07:05:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,63,No
1482,2025-11-29 03:48:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,42,Yes
1483,2025-11-25 00:49:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,47,No
1484,2025-11-06 11:56:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,18,No
1485,2025-09-26 07:24:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,48,No
1486,2025-09-21 09:26:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,47,No
1487,2025-09-28 20:57:25.227568,Matabeleland North,Residential,Subscription Renewal,Customer requesting subscription renewal.,64,No
1488,2025-11-07 00:11:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,6,No
1489,2025-11-05 17:33:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,27,Yes
1490,2025-10-26 04:32:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,56,No
1491,2025-11-26 18:08:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,37,No
1492,2025-11-20 20:52:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,23,No
1493,2025-10-06 06:30:25.227568,Harare,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,9,No
1494,2025-11-13 01:41:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,65,No
1495,2025-11-06 02:12:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,50,No
1496,2025-10-19 10:49:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,46,No
1497,2025-10-31 15:57:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,5,No
1498,2025-11-01 21:28:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,60,No
1499,2025-11-07 11:38:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,50,Yes
1500,2025-11-11 05:59:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,61,No
1501,2025-10-09 08:01:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,52,Yes
1502,2025-09-26 20:29:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,5,No
1503,2025-10-18 18:13:25.227568,Midlands,Commercial,Signal Loss,Poor signal reception reported.,56,No
1504,2025-10-23 00:06:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,17,No
1505,2025-12-02 21:48:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,62,No
1506,2025-09-24 09:27:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,9,No
1507,2025-10-16 09:31:25.227568,Mashonaland East,Commercial,Signal Loss,Poor signal reception reported.,55,No
1508,2025-09-25 04:50:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,22,Yes
1509,2025-12-11 17:44:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,60,Yes
1510,2025-09-19 09:04:25.227568,Manicaland,Commercial,Payment Failure,Payment made but account not reconnected.,11,No
1511,2025-12-04 12:33:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,51,No
1512,2025-12-12 16:23:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,60,Yes
1513,2025-11-10 13:20:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,35,No
1514,2025-10-11 07:13:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,22,No
1515,2025-11-16 02:27:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,52,Yes
1516,2025-11-19 11:56:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,11,Yes
1517,2025-11-29 12:41:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,64,No
1518,2025-10-13 22:44:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,34,No
1519,2025-11-06 05:19:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,27,No
1520,2025-11-09 02:38:25.227568,Harare,Commercial,Subscription Renewal,Customer requesting subscription renewal.,9,No
1521,2025-12-03 00:13:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,68,No
1522,2025-11-22 20:58:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,4,Yes
1523,2025-12-04 05:49:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,71,No
1524,2025-11-13 21:39:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,32,No
1525,2025-10-15 01:16:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,30,No
1526,2025-10-08 02:27:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,30,Yes
1527,2025-11-06 04:13:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,11,No
1528,2025-10-28 21:07:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,56,Yes
1529,2025-10-13 07:54:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,67,No
1530,2025-10-30 11:07:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,62,No
1531,2025-10-18 11:03:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,2,No
1532,2025-09-16 01:06:25.227568,Manicaland,Residential,Account Suspension,Account suspended despite payment.,15,No
1533,2025-11-02 03:18:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,22,No
1534,2025-10-26 23:48:25.227568,Matabeleland North,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,44,No
1535,2025-11-21 16:18:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,16,No
1536,2025-12-12 16:32:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,62,No
1537,2025-11-11 16:05:25.227568,Matabeleland North,Commercial,Decoder Fault,Decoder rebooting or not powering on.,25,Yes
1538,2025-11-29 01:48:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,42,No
1539,2025-11-29 23:08:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,16,No
1540,2025-11-28 04:12:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,48,No
1541,2025-11-02 22:05:25.227568,Bulawayo,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,71,No
1542,2025-10-09 12:05:25.227568,Masvingo,Residential,Signal Loss,Poor signal reception reported.,17,Yes
1543,2025-10-14 02:59:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,62,Yes
1544,2025-10-09 21:47:25.227568,Bulawayo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,31,No
1545,2025-11-11 16:40:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,28,Yes
1546,2025-11-04 08:26:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,35,Yes
1547,2025-11-13 22:55:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,9,Yes
1548,2025-12-14 12:33:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,41,No
1549,2025-10-27 02:27:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,39,No
1550,2025-11-11 03:25:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,29,No
1551,2025-10-30 01:19:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,53,No
1552,2025-11-07 13:33:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,50,No
1553,2025-11-27 16:46:25.227568,Mashonaland Central,Commercial,Signal Loss,Poor signal reception reported.,31,Yes
1554,2025-12-06 03:22:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,67,No
1555,2025-10-12 21:01:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,24,No
1556,2025-10-10 18:41:25.227568,Matabeleland South,Commercial,Decoder Fault,Decoder rebooting or not powering on.,18,No
1557,2025-11-01 20:54:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,44,No
1558,2025-10-30 16:20:25.227568,Mashonaland Central,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,15,No
1559,2025-09-24 00:59:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,26,No
1560,2025-10-17 15:02:25.227568,Manicaland,Commercial,Account Suspension,Account suspended despite payment.,43,No
1561,2025-11-05 12:32:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,11,Yes
1562,2025-09-27 20:56:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,31,Yes
1563,2025-10-28 12:22:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,3,No
1564,2025-12-05 13:43:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,58,Yes
1565,2025-11-06 19:28:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,13,No
1566,2025-10-08 03:34:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,9,No
1567,2025-09-16 19:30:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,26,Yes
1568,2025-10-03 22:09:25.227568,Matabeleland South,Commercial,Signal Loss,Poor signal reception reported.,22,No
1569,2025-10-28 04:51:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,18,No
1570,2025-10-17 07:28:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,8,No
1571,2025-09-30 14:40:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,21,No
1572,2025-10-16 12:19:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,6,No
1573,2025-12-01 04:16:25.227568,Bulawayo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,31,Yes
1574,2025-10-17 11:29:25.227568,Manicaland,Commercial,Payment Failure,Payment made but account not reconnected.,43,No
1575,2025-10-25 10:34:25.227568,Matabeleland North,Residential,Decoder Fault,Decoder rebooting or not powering on.,14,Yes
1576,2025-09-17 20:08:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,49,No
1577,2025-10-09 02:45:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,48,Yes
1578,2025-09-29 05:04:25.227568,Mashonaland Central,Commercial,Payment Failure,Payment made but account not reconnected.,34,Yes
1579,2025-11-08 19:26:25.227568,Manicaland,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,20,No
1580,2025-12-10 16:30:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,31,No
1581,2025-12-03 04:34:25.227568,Midlands,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,33,No
1582,2025-10-26 11:47:25.227568,Harare,Residential,Subscription Renewal,Customer requesting subscription renewal.,8,No
1583,2025-11-02 00:45:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,13,Yes
1584,2025-11-26 01:51:25.227568,Bulawayo,Commercial,Decoder Fault,Decoder rebooting or not powering on.,27,No
1585,2025-09-28 11:31:25.227568,Midlands,Commercial,Subscription Renewal,Customer requesting subscription renewal.,65,No
1586,2025-11-28 15:17:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,70,No
1587,2025-11-26 03:34:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,63,No
1588,2025-11-30 11:01:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,10,No
1589,2025-10-28 09:22:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,38,Yes
1590,2025-10-01 14:18:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,63,Yes
1591,2025-10-06 02:27:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,37,No
1592,2025-12-06 05:34:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,13,No
1593,2025-11-05 22:01:25.227568,Matabeleland North,Residential,Subscription Renewal,Customer requesting subscription renewal.,71,No
1594,2025-11-17 14:05:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,64,No
1595,2025-11-08 13:52:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,66,No
1596,2025-12-08 12:11:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,35,No
1597,2025-11-06 13:50:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,11,No
1598,2025-10-24 05:35:25.227568,Mashonaland West,Residential,Payment Failure,Payment made but account not reconnected.,4,No
1599,2025-12-13 17:11:25.227568,Matabeleland North,Residential,Decoder Fault,Decoder rebooting or not powering on.,27,Yes
1600,2025-12-05 17:06:25.227568,Harare,Commercial,Signal Loss,Poor signal reception reported.,62,No
1601,2025-11-23 16:06:25.227568,Matabeleland North,Residential,Subscription Renewal,Customer requesting subscription renewal.,57,No
1602,2025-09-24 00:40:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,40,No
1603,2025-11-21 22:37:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,64,No
1604,2025-09-29 00:17:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,16,No
1605,2025-11-06 05:55:25.227568,Matabeleland South,Commercial,Signal Loss,Poor signal reception reported.,35,No
1606,2025-12-08 23:55:25.227568,Mashonaland Central,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,10,No
1607,2025-11-26 21:40:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,33,No
1608,2025-09-21 18:50:25.227568,Harare,Commercial,Account Suspension,Account suspended despite payment.,66,Yes
1609,2025-11-16 16:32:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,34,No
1610,2025-12-03 14:16:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,15,No
1611,2025-09-26 09:26:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,35,No
1612,2025-10-02 16:19:25.227568,Bulawayo,Residential,Decoder Fault,Decoder rebooting or not powering on.,68,No
1613,2025-11-05 18:49:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,9,No
1614,2025-12-10 23:19:25.227568,Harare,Commercial,Account Suspension,Account suspended despite payment.,47,Yes
1615,2025-11-28 12:27:25.227568,Mashonaland West,Commercial,Account Suspension,Account suspended despite payment.,49,Yes
1616,2025-10-07 13:48:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,15,No
1617,2025-10-17 22:47:25.227568,Matabeleland North,Commercial,Subscription Renewal,Customer requesting subscription renewal.,23,No
1618,2025-10-21 01:18:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,40,No
1619,2025-12-04 18:48:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,61,Yes
1620,2025-11-01 16:55:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,2,No
1621,2025-10-06 22:38:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,1,No
1622,2025-10-09 16:18:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,59,No
1623,2025-09-16 22:59:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,40,Yes
1624,2025-11-23 01:09:25.227568,Mashonaland West,Commercial,Subscription Renewal,Customer requesting subscription renewal.,71,No
1625,2025-12-05 12:50:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,23,No
1626,2025-11-21 06:44:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,63,No
1627,2025-10-31 19:26:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,41,No
1628,2025-10-11 05:42:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,39,No
1629,2025-12-05 12:21:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,19,Yes
1630,2025-11-06 05:03:25.227568,Mashonaland West,Commercial,Subscription Renewal,Customer requesting subscription renewal.,43,No
1631,2025-11-21 10:07:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,68,No
1632,2025-10-15 01:38:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,68,No
1633,2025-12-12 00:15:25.227568,Harare,Residential,Subscription Renewal,Customer requesting subscription renewal.,1,No
1634,2025-10-29 13:41:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,34,No
1635,2025-11-07 05:43:25.227568,Mashonaland Central,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,57,No
1636,2025-10-06 18:01:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,6,No
1637,2025-11-10 16:45:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,13,No
1638,2025-11-16 20:55:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,49,No
1639,2025-09-22 10:14:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,36,Yes
1640,2025-10-25 09:43:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,4,Yes
1641,2025-10-07 00:50:25.227568,Mashonaland Central,Commercial,Decoder Fault,Decoder rebooting or not powering on.,57,Yes
1642,2025-10-19 04:51:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,53,Yes
1643,2025-11-20 20:31:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,18,No
1644,2025-11-16 00:44:25.227568,Mashonaland East,Residential,Account Suspension,Account suspended despite payment.,25,No
1645,2025-10-21 00:58:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,53,No
1646,2025-10-08 15:41:25.227568,Masvingo,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,60,No
1647,2025-10-20 16:21:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,49,No
1648,2025-11-01 12:44:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,39,No
1649,2025-12-05 09:30:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,70,Yes
1650,2025-12-01 03:36:25.227568,Masvingo,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,18,No
1651,2025-12-09 01:44:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,15,No
1652,2025-10-30 12:00:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,50,Yes
1653,2025-11-09 11:46:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,4,No
1654,2025-11-27 07:48:25.227568,Bulawayo,Commercial,Signal Loss,Poor signal reception reported.,7,No
1655,2025-10-31 00:39:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,47,Yes
1656,2025-11-17 22:54:25.227568,Manicaland,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,66,No
1657,2025-10-09 23:21:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,24,No
1658,2025-10-27 12:30:25.227568,Mashonaland West,Residential,Payment Failure,Payment made but account not reconnected.,19,No
1659,2025-11-01 07:28:25.227568,Manicaland,Commercial,Signal Loss,Poor signal reception reported.,2,No
1660,2025-10-08 07:16:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,10,No
1661,2025-12-02 03:58:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,18,No
1662,2025-10-11 22:20:25.227568,Manicaland,Residential,Account Suspension,Account suspended despite payment.,17,No
1663,2025-11-07 17:59:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,66,Yes
1664,2025-10-11 18:47:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,66,Yes
1665,2025-10-30 17:52:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,15,No
1666,2025-10-27 11:02:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,64,No
1667,2025-10-17 18:06:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,42,Yes
1668,2025-10-20 06:39:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,34,Yes
1669,2025-11-30 06:16:25.227568,Mashonaland East,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,41,No
1670,2025-10-16 02:35:25.227568,Matabeleland South,Residential,Signal Loss,Poor signal reception reported.,36,No
1671,2025-11-10 16:02:25.227568,Mashonaland Central,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,19,No
1672,2025-11-26 17:28:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,43,No
1673,2025-09-22 06:05:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,42,No
1674,2025-10-10 11:32:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,61,Yes
1675,2025-10-08 06:13:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,6,No
1676,2025-12-05 02:57:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,65,No
1677,2025-11-20 01:15:25.227568,Mashonaland East,Commercial,Payment Failure,Payment made but account not reconnected.,62,No
1678,2025-10-05 06:14:25.227568,Mashonaland Central,Residential,Signal Loss,Poor signal reception reported.,22,No
1679,2025-11-05 02:47:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,28,No
1680,2025-12-09 09:04:25.227568,Mashonaland East,Commercial,Signal Loss,Poor signal reception reported.,69,Yes
1681,2025-11-10 21:16:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,15,No
1682,2025-10-10 09:25:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,7,No
1683,2025-10-18 20:11:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,20,No
1684,2025-12-13 02:48:25.227568,Matabeleland North,Residential,Decoder Fault,Decoder rebooting or not powering on.,1,No
1685,2025-10-30 08:02:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,51,No
1686,2025-10-29 03:47:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,45,No
1687,2025-12-11 03:34:25.227568,Matabeleland South,Residential,Signal Loss,Poor signal reception reported.,56,No
1688,2025-10-19 22:20:25.227568,Mashonaland Central,Residential,Signal Loss,Poor signal reception reported.,12,No
1689,2025-09-17 22:57:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,22,No
1690,2025-10-06 03:30:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,58,No
1691,2025-10-16 21:27:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,27,No
1692,2025-10-29 23:53:25.227568,Midlands,Commercial,Payment Failure,Payment made but account not reconnected.,41,Yes
1693,2025-10-28 12:40:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,33,No
1694,2025-11-22 05:12:25.227568,Matabeleland South,Commercial,Payment Failure,Payment made but account not reconnected.,10,Yes
1695,2025-12-04 18:28:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,57,Yes
1696,2025-10-17 20:48:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,71,No
1697,2025-09-23 03:07:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,10,No
1698,2025-10-21 20:47:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,19,No
1699,2025-09-29 23:16:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,59,No
1700,2025-11-01 18:04:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,62,No
1701,2025-10-04 00:20:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,42,No
1702,2025-10-21 15:28:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,21,Yes
1703,2025-11-11 23:12:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,10,No
1704,2025-10-31 23:59:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,43,No
1705,2025-09-21 15:20:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,65,Yes
1706,2025-11-12 09:52:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,58,No
1707,2025-10-02 03:39:25.227568,Midlands,Commercial,Decoder Fault,Decoder rebooting or not powering on.,21,Yes
1708,2025-11-17 06:50:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,14,No
1709,2025-11-01 16:35:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,49,Yes
1710,2025-10-04 08:35:25.227568,Bulawayo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,52,No
1711,2025-09-26 01:10:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,69,Yes
1712,2025-10-11 06:44:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,21,No
1713,2025-11-28 20:37:25.227568,Mashonaland West,Residential,Payment Failure,Payment made but account not reconnected.,58,No
1714,2025-10-04 03:05:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,23,No
1715,2025-11-02 05:41:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,45,No
1716,2025-10-25 04:25:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,56,No
1717,2025-10-24 22:46:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,70,Yes
1718,2025-11-26 12:59:25.227568,Matabeleland North,Residential,Subscription Renewal,Customer requesting subscription renewal.,42,No
1719,2025-10-31 00:58:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,3,No
1720,2025-09-24 16:17:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,24,No
1721,2025-10-18 07:01:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,8,Yes
